load_MW,SystemLoadBtmPv,NativeLoadBtmPv,timestamp,ba_name,market,freq
10270.051,10270.051,10270.051,2019-05-01 04:00:00+00:00,ISONE,RT5M,5m
10217.411,10217.411,10217.411,2019-05-01 04:05:00+00:00,ISONE,RT5M,5m
10179.25,10179.25,10179.25,2019-05-01 04:10:00+00:00,ISONE,RT5M,5m
10129.871,10129.871,10129.871,2019-05-01 04:15:00+00:00,ISONE,RT5M,5m
10058.226,10058.226,10058.226,2019-05-01 04:20:00+00:00,ISONE,RT5M,5m
9991.636,9991.636,9991.636,2019-05-01 04:25:00+00:00,ISONE,RT5M,5m
9963.574,9963.574,9963.574,2019-05-01 04:30:00+00:00,ISONE,RT5M,5m
9949.191,9949.191,9949.191,2019-05-01 04:35:00+00:00,ISONE,RT5M,5m
9897.014,9897.014,9897.014,2019-05-01 04:40:00+00:00,ISONE,RT5M,5m
9869.566,9869.566,9869.566,2019-05-01 04:45:00+00:00,ISONE,RT5M,5m
9841.167,9841.167,9841.167,2019-05-01 04:50:00+00:00,ISONE,RT5M,5m
9800.727,9800.727,9800.727,2019-05-01 04:55:00+00:00,ISONE,RT5M,5m
9766.455,9766.455,9766.455,2019-05-01 05:00:00+00:00,ISONE,RT5M,5m
9728.498,9728.498,9728.498,2019-05-01 05:05:00+00:00,ISONE,RT5M,5m
9721.114,9721.114,9721.114,2019-05-01 05:10:00+00:00,ISONE,RT5M,5m
9690.99,9690.99,9690.99,2019-05-01 05:15:00+00:00,ISONE,RT5M,5m
9676.464,9676.464,9676.464,2019-05-01 05:20:00+00:00,ISONE,RT5M,5m
9637.963,9637.963,9637.963,2019-05-01 05:25:00+00:00,ISONE,RT5M,5m
9626.303,9626.303,9626.303,2019-05-01 05:30:00+00:00,ISONE,RT5M,5m
9614.432,9614.432,9614.432,2019-05-01 05:35:00+00:00,ISONE,RT5M,5m
9596.38,9596.38,9596.38,2019-05-01 05:40:00+00:00,ISONE,RT5M,5m
9581.932,9581.932,9581.932,2019-05-01 05:45:00+00:00,ISONE,RT5M,5m
9797.308,9797.308,9545.508,2019-05-01 05:50:00+00:00,ISONE,RT5M,5m
9784.033,9784.033,9532.833,2019-05-01 05:55:00+00:00,ISONE,RT5M,5m
9783.58,9783.58,9279.78,2019-05-01 06:00:00+00:00,ISONE,RT5M,5m
9761.355,9761.355,9509.755,2019-05-01 06:05:00+00:00,ISONE,RT5M,5m
9762.727,9762.727,9510.827,2019-05-01 06:10:00+00:00,ISONE,RT5M,5m
9735.519,9735.519,9484.519,2019-05-01 06:15:00+00:00,ISONE,RT5M,5m
9746.23,9746.23,9494.33,2019-05-01 06:20:00+00:00,ISONE,RT5M,5m
9718.859,9718.859,9466.959,2019-05-01 06:25:00+00:00,ISONE,RT5M,5m
9712.418,9712.418,9459.918,2019-05-01 06:30:00+00:00,ISONE,RT5M,5m
9711.154,9711.154,9458.854,2019-05-01 06:35:00+00:00,ISONE,RT5M,5m
9710.002,9710.002,9458.702,2019-05-01 06:40:00+00:00,ISONE,RT5M,5m
9696.833,9696.833,9444.233,2019-05-01 06:45:00+00:00,ISONE,RT5M,5m
9696.506,9696.506,9445.506,2019-05-01 06:50:00+00:00,ISONE,RT5M,5m
9700.012,9700.012,9448.912,2019-05-01 06:55:00+00:00,ISONE,RT5M,5m
9699.433,9699.433,9197.033,2019-05-01 07:00:00+00:00,ISONE,RT5M,5m
9703.244,9703.244,9451.344,2019-05-01 07:05:00+00:00,ISONE,RT5M,5m
9693.995,9693.995,9442.695,2019-05-01 07:10:00+00:00,ISONE,RT5M,5m
9706.408,9706.408,9455.908,2019-05-01 07:15:00+00:00,ISONE,RT5M,5m
9710.828,9710.828,9458.528,2019-05-01 07:20:00+00:00,ISONE,RT5M,5m
9711.719,9711.719,9459.819,2019-05-01 07:25:00+00:00,ISONE,RT5M,5m
9707.099,9707.099,9455.099,2019-05-01 07:30:00+00:00,ISONE,RT5M,5m
9736.064,9736.064,9484.264,2019-05-01 07:35:00+00:00,ISONE,RT5M,5m
9729.92,9729.92,9478.32,2019-05-01 07:40:00+00:00,ISONE,RT5M,5m
9731.982,9731.982,9481.282,2019-05-01 07:45:00+00:00,ISONE,RT5M,5m
9740.969,9740.969,9490.069,2019-05-01 07:50:00+00:00,ISONE,RT5M,5m
9771.802,9771.802,9519.802,2019-05-01 07:55:00+00:00,ISONE,RT5M,5m
9786.527,9786.527,9284.727,2019-05-01 08:00:00+00:00,ISONE,RT5M,5m
9839.478,9839.478,9588.178,2019-05-01 08:05:00+00:00,ISONE,RT5M,5m
9866.785,9866.785,9616.385,2019-05-01 08:10:00+00:00,ISONE,RT5M,5m
9898.677,9898.677,9647.577,2019-05-01 08:15:00+00:00,ISONE,RT5M,5m
9905.301,9905.301,9653.901,2019-05-01 08:20:00+00:00,ISONE,RT5M,5m
9940.42,9940.42,9688.72,2019-05-01 08:25:00+00:00,ISONE,RT5M,5m
9991.035,9991.035,9740.235,2019-05-01 08:30:00+00:00,ISONE,RT5M,5m
10068.87,10069.287,9818.287,2019-05-01 08:35:00+00:00,ISONE,RT5M,5m
10091.055,10091.888,9841.288,2019-05-01 08:40:00+00:00,ISONE,RT5M,5m
10132.061,10133.311,9883.411,2019-05-01 08:45:00+00:00,ISONE,RT5M,5m
10212.148,10213.815,9962.615,2019-05-01 08:50:00+00:00,ISONE,RT5M,5m
10278.957,10281.04,10028.74,2019-05-01 08:55:00+00:00,ISONE,RT5M,5m
10105.578,10108.078,10108.078,2019-05-01 09:00:00+00:00,ISONE,RT5M,5m
10293.274,10296.191,10296.191,2019-05-01 09:05:00+00:00,ISONE,RT5M,5m
10376.28,10379.613,10379.613,2019-05-01 09:10:00+00:00,ISONE,RT5M,5m
10427.822,10431.572,10431.572,2019-05-01 09:15:00+00:00,ISONE,RT5M,5m
10504.789,10508.956,10508.956,2019-05-01 09:20:00+00:00,ISONE,RT5M,5m
10599.399,10603.982,10603.982,2019-05-01 09:25:00+00:00,ISONE,RT5M,5m
10704.295,10709.295,10709.295,2019-05-01 09:30:00+00:00,ISONE,RT5M,5m
10831.783,10841.533,10841.533,2019-05-01 09:35:00+00:00,ISONE,RT5M,5m
10930.137,10944.637,10944.637,2019-05-01 09:40:00+00:00,ISONE,RT5M,5m
11048.018,11067.268,11067.268,2019-05-01 09:45:00+00:00,ISONE,RT5M,5m
11141.491,11165.491,11165.491,2019-05-01 09:50:00+00:00,ISONE,RT5M,5m
11239.195,11267.945,11267.945,2019-05-01 09:55:00+00:00,ISONE,RT5M,5m
11442.418,11475.918,11475.918,2019-05-01 10:00:00+00:00,ISONE,RT5M,5m
11671.679,11709.929,11709.929,2019-05-01 10:05:00+00:00,ISONE,RT5M,5m
11849.721,11892.721,11892.721,2019-05-01 10:10:00+00:00,ISONE,RT5M,5m
11963.474,12011.224,12011.224,2019-05-01 10:15:00+00:00,ISONE,RT5M,5m
12060.651,12113.151,12113.151,2019-05-01 10:20:00+00:00,ISONE,RT5M,5m
12190.493,12247.743,12247.743,2019-05-01 10:25:00+00:00,ISONE,RT5M,5m
12301.38,12363.38,12363.38,2019-05-01 10:30:00+00:00,ISONE,RT5M,5m
12401.358,12474.775,12474.775,2019-05-01 10:35:00+00:00,ISONE,RT5M,5m
12466.572,12551.405,12551.405,2019-05-01 10:40:00+00:00,ISONE,RT5M,5m
12551.445,12647.695,12647.695,2019-05-01 10:45:00+00:00,ISONE,RT5M,5m
12642.79,12750.457,12750.457,2019-05-01 10:50:00+00:00,ISONE,RT5M,5m
12733.998,12853.081,12853.081,2019-05-01 10:55:00+00:00,ISONE,RT5M,5m
12814.64,12945.14,12945.14,2019-05-01 11:00:00+00:00,ISONE,RT5M,5m
12955.593,13097.51,13097.51,2019-05-01 11:05:00+00:00,ISONE,RT5M,5m
13042.564,13195.897,13195.897,2019-05-01 11:10:00+00:00,ISONE,RT5M,5m
13059.545,13224.295,13224.295,2019-05-01 11:15:00+00:00,ISONE,RT5M,5m
13086.46,13262.627,13262.627,2019-05-01 11:20:00+00:00,ISONE,RT5M,5m
13101.959,13289.542,13289.542,2019-05-01 11:25:00+00:00,ISONE,RT5M,5m
13116.061,13315.061,13315.061,2019-05-01 11:30:00+00:00,ISONE,RT5M,5m
13156.033,13365.283,13365.283,2019-05-01 11:35:00+00:00,ISONE,RT5M,5m
13134.646,13354.146,13354.146,2019-05-01 11:40:00+00:00,ISONE,RT5M,5m
13125.229,13354.979,13354.979,2019-05-01 11:45:00+00:00,ISONE,RT5M,5m
13158.938,13398.938,13398.938,2019-05-01 11:50:00+00:00,ISONE,RT5M,5m
13205.274,13455.524,13455.524,2019-05-01 11:55:00+00:00,ISONE,RT5M,5m
13226.357,13486.857,13486.857,2019-05-01 12:00:00+00:00,ISONE,RT5M,5m
13250.072,13520.822,13520.822,2019-05-01 12:05:00+00:00,ISONE,RT5M,5m
13250.129,13531.129,13531.129,2019-05-01 12:10:00+00:00,ISONE,RT5M,5m
13247.802,13539.052,13539.052,2019-05-01 12:15:00+00:00,ISONE,RT5M,5m
