load_MW,SystemLoadBtmPv,NativeLoadBtmPv,timestamp,ba_name,market,freq
10332.084,10332.084,10023.284,2021-04-01 04:00:00+00:00,ISONE,RT5M,5m
10289.663,10289.663,9988.763,2021-04-01 04:05:00+00:00,ISONE,RT5M,5m
10212.531,10212.531,9908.631,2021-04-01 04:10:00+00:00,ISONE,RT5M,5m
10194.564,10194.564,9885.964,2021-04-01 04:15:00+00:00,ISONE,RT5M,5m
10126.173,10126.173,9825.473,2021-04-01 04:20:00+00:00,ISONE,RT5M,5m
10112.861,10112.861,9812.961,2021-04-01 04:25:00+00:00,ISONE,RT5M,5m
10071.93,10071.93,9752.63,2021-04-01 04:30:00+00:00,ISONE,RT5M,5m
10003.472,10003.472,9703.572,2021-04-01 04:35:00+00:00,ISONE,RT5M,5m
9982.34,9982.34,9664.34,2021-04-01 04:40:00+00:00,ISONE,RT5M,5m
9937.01,9937.01,9636.61,2021-04-01 04:45:00+00:00,ISONE,RT5M,5m
9901.24,9901.24,9601.34,2021-04-01 04:50:00+00:00,ISONE,RT5M,5m
9892.701,9892.701,9584.001,2021-04-01 04:55:00+00:00,ISONE,RT5M,5m
9842.172,9842.172,9539.172,2021-04-01 05:00:00+00:00,ISONE,RT5M,5m
10073.285,10073.285,9514.285,2021-04-01 05:05:00+00:00,ISONE,RT5M,5m
10066.643,10066.643,9492.643,2021-04-01 05:10:00+00:00,ISONE,RT5M,5m
10004.965,10004.965,9446.965,2021-04-01 05:15:00+00:00,ISONE,RT5M,5m
10000.118,10000.118,9441.518,2021-04-01 05:20:00+00:00,ISONE,RT5M,5m
9987.143,9987.143,9430.943,2021-04-01 05:25:00+00:00,ISONE,RT5M,5m
9968.939,9968.939,9408.839,2021-04-01 05:30:00+00:00,ISONE,RT5M,5m
9944.323,9944.323,9385.423,2021-04-01 05:35:00+00:00,ISONE,RT5M,5m
9907.763,9907.763,9347.863,2021-04-01 05:40:00+00:00,ISONE,RT5M,5m
9892.748,9892.748,9333.348,2021-04-01 05:45:00+00:00,ISONE,RT5M,5m
9889.028,9889.028,9327.028,2021-04-01 05:50:00+00:00,ISONE,RT5M,5m
9861.547,9861.547,9304.347,2021-04-01 05:55:00+00:00,ISONE,RT5M,5m
9854.304,9854.304,9293.004,2021-04-01 06:00:00+00:00,ISONE,RT5M,5m
9822.613,9822.613,9265.913,2021-04-01 06:05:00+00:00,ISONE,RT5M,5m
9825.44,9825.44,9267.04,2021-04-01 06:10:00+00:00,ISONE,RT5M,5m
9799.323,9799.323,9242.123,2021-04-01 06:15:00+00:00,ISONE,RT5M,5m
9801.321,9801.321,9246.121,2021-04-01 06:20:00+00:00,ISONE,RT5M,5m
9784.944,9784.944,9222.944,2021-04-01 06:25:00+00:00,ISONE,RT5M,5m
9758.182,9758.182,9199.582,2021-04-01 06:30:00+00:00,ISONE,RT5M,5m
9763.856,9763.856,9207.556,2021-04-01 06:35:00+00:00,ISONE,RT5M,5m
9745.191,9745.191,9188.991,2021-04-01 06:40:00+00:00,ISONE,RT5M,5m
