load_MW,SystemLoadBtmPv,NativeLoadBtmPv,timestamp,ba_name,market,freq
11151.967,11151.967,11134.367,2020-11-01 04:00:00+00:00,ISONE,RT5M,5m
11090.869,11090.869,11090.869,2020-11-01 04:05:00+00:00,ISONE,RT5M,5m
11042.723,11042.723,11042.723,2020-11-01 04:10:00+00:00,ISONE,RT5M,5m
11014.723,11014.723,11014.723,2020-11-01 04:15:00+00:00,ISONE,RT5M,5m
10992.035,10992.035,10990.735,2020-11-01 04:20:00+00:00,ISONE,RT5M,5m
10948.215,10948.215,10938.815,2020-11-01 04:25:00+00:00,ISONE,RT5M,5m
10902.229,10902.229,10899.629,2020-11-01 04:30:00+00:00,ISONE,RT5M,5m
10845.056,10845.056,10843.856,2020-11-01 04:35:00+00:00,ISONE,RT5M,5m
10803.707,10803.707,10803.707,2020-11-01 04:40:00+00:00,ISONE,RT5M,5m
10770.515,10770.515,10770.515,2020-11-01 04:45:00+00:00,ISONE,RT5M,5m
10717.246,10717.246,10717.246,2020-11-01 04:50:00+00:00,ISONE,RT5M,5m
10705.703,10705.703,10705.603,2020-11-01 04:55:00+00:00,ISONE,RT5M,5m
10689.805,10689.805,10689.405,2020-11-01 05:00:00+00:00,ISONE,RT5M,5m
10656.368,10656.368,10655.968,2020-11-01 05:05:00+00:00,ISONE,RT5M,5m
10656.368,10656.368,10655.968,2020-11-01 05:10:00+00:00,ISONE,RT5M,5m
10838.518,10838.518,10582.218,2020-11-01 05:15:00+00:00,ISONE,RT5M,5m
10813.402,10813.402,10540.502,2020-11-01 05:20:00+00:00,ISONE,RT5M,5m
10797.093,10797.093,10530.293,2020-11-01 05:25:00+00:00,ISONE,RT5M,5m
10738.758,10738.758,10477.658,2020-11-01 05:30:00+00:00,ISONE,RT5M,5m
11004.978,11004.978,10455.978,2020-11-01 05:35:00+00:00,ISONE,RT5M,5m
10983.78,10983.78,10424.28,2020-11-01 05:40:00+00:00,ISONE,RT5M,5m
10929.65,10929.65,10382.25,2020-11-01 05:45:00+00:00,ISONE,RT5M,5m
10938.736,10938.736,10386.736,2020-11-01 05:50:00+00:00,ISONE,RT5M,5m
10905.299,10905.299,10358.099,2020-11-01 05:55:00+00:00,ISONE,RT5M,5m
10889.648,10889.648,10339.648,2020-11-01 06:00:00+00:00,ISONE,RT5M,5m
10858.34,10858.34,10308.94,2020-11-01 06:05:00+00:00,ISONE,RT5M,5m
10861.736,10861.736,10310.736,2020-11-01 06:10:00+00:00,ISONE,RT5M,5m
10827.806,10827.806,10276.506,2020-11-01 06:15:00+00:00,ISONE,RT5M,5m
10804.459,10804.459,10244.259,2020-11-01 06:20:00+00:00,ISONE,RT5M,5m
10812.641,10812.641,10248.241,2020-11-01 06:25:00+00:00,ISONE,RT5M,5m
10999.059,10999.059,10203.459,2020-11-01 06:30:00+00:00,ISONE,RT5M,5m
11007.593,11007.593,10206.093,2020-11-01 06:35:00+00:00,ISONE,RT5M,5m
10981.846,10981.846,10183.046,2020-11-01 06:40:00+00:00,ISONE,RT5M,5m
10974.688,10974.688,10172.888,2020-11-01 06:45:00+00:00,ISONE,RT5M,5m
10963.623,10963.623,10160.523,2020-11-01 06:50:00+00:00,ISONE,RT5M,5m
10976.881,10976.881,10172.181,2020-11-01 06:55:00+00:00,ISONE,RT5M,5m
10968.068,10968.068,10164.468,2020-11-01 07:00:00+00:00,ISONE,RT5M,5m
10975.729,10975.729,10176.929,2020-11-01 07:05:00+00:00,ISONE,RT5M,5m
10959.377,10959.377,10159.377,2020-11-01 07:10:00+00:00,ISONE,RT5M,5m
11210.786,11210.786,10154.986,2020-11-01 07:15:00+00:00,ISONE,RT5M,5m
11188.075,11188.075,10123.875,2020-11-01 07:20:00+00:00,ISONE,RT5M,5m
11187.221,11187.221,10128.121,2020-11-01 07:25:00+00:00,ISONE,RT5M,5m
11178.064,11178.064,10106.364,2020-11-01 07:30:00+00:00,ISONE,RT5M,5m
11160.591,11160.591,10099.691,2020-11-01 07:35:00+00:00,ISONE,RT5M,5m
11168.406,11168.406,10111.806,2020-11-01 07:40:00+00:00,ISONE,RT5M,5m
11131.513,11131.513,10076.013,2020-11-01 07:45:00+00:00,ISONE,RT5M,5m
11147.895,11147.895,10090.595,2020-11-01 07:50:00+00:00,ISONE,RT5M,5m
11162.024,11162.024,10096.124,2020-11-01 07:55:00+00:00,ISONE,RT5M,5m
11138.108,11138.108,10086.208,2020-11-01 08:00:00+00:00,ISONE,RT5M,5m
11144.477,11144.477,10090.677,2020-11-01 08:05:00+00:00,ISONE,RT5M,5m
11137.625,11137.625,10074.925,2020-11-01 08:10:00+00:00,ISONE,RT5M,5m
11127.058,11127.058,10069.458,2020-11-01 08:15:00+00:00,ISONE,RT5M,5m
11153.584,11153.584,10098.284,2020-11-01 08:20:00+00:00,ISONE,RT5M,5m
11139.578,11139.578,10085.778,2020-11-01 08:25:00+00:00,ISONE,RT5M,5m
11129.694,11129.694,10073.894,2020-11-01 08:30:00+00:00,ISONE,RT5M,5m
11124.736,11124.736,10074.236,2020-11-01 08:35:00+00:00,ISONE,RT5M,5m
11124.568,11124.568,10072.768,2020-11-01 08:40:00+00:00,ISONE,RT5M,5m
11133.089,11133.089,10076.489,2020-11-01 08:45:00+00:00,ISONE,RT5M,5m
11136.347,11136.347,10084.947,2020-11-01 08:50:00+00:00,ISONE,RT5M,5m
11141.449,11141.449,10085.849,2020-11-01 08:55:00+00:00,ISONE,RT5M,5m
10899.93,10899.93,10095.63,2020-11-01 09:00:00+00:00,ISONE,RT5M,5m
10923.322,10923.322,10128.322,2020-11-01 09:05:00+00:00,ISONE,RT5M,5m
10936.296,10936.296,10142.796,2020-11-01 09:10:00+00:00,ISONE,RT5M,5m
10968.794,10968.794,10176.094,2020-11-01 09:15:00+00:00,ISONE,RT5M,5m
10959.766,10959.766,10168.266,2020-11-01 09:20:00+00:00,ISONE,RT5M,5m
10965.476,10965.476,10172.176,2020-11-01 09:25:00+00:00,ISONE,RT5M,5m
10973.078,10973.078,10182.178,2020-11-01 09:30:00+00:00,ISONE,RT5M,5m
11014.884,11014.884,10223.784,2020-11-01 09:35:00+00:00,ISONE,RT5M,5m
11015.014,11015.014,10219.314,2020-11-01 09:40:00+00:00,ISONE,RT5M,5m
11041.115,11041.115,10251.315,2020-11-01 09:45:00+00:00,ISONE,RT5M,5m
11058.223,11058.223,10266.023,2020-11-01 09:50:00+00:00,ISONE,RT5M,5m
10845.834,10845.834,10287.934,2020-11-01 09:55:00+00:00,ISONE,RT5M,5m
10876.259,10876.259,10336.659,2020-11-01 10:00:00+00:00,ISONE,RT5M,5m
10925.266,10925.266,10380.166,2020-11-01 10:05:00+00:00,ISONE,RT5M,5m
10938.979,10938.979,10399.879,2020-11-01 10:10:00+00:00,ISONE,RT5M,5m
10978.094,10978.094,10437.694,2020-11-01 10:15:00+00:00,ISONE,RT5M,5m
11002.475,11002.475,10463.575,2020-11-01 10:20:00+00:00,ISONE,RT5M,5m
11023.991,11023.991,10482.391,2020-11-01 10:25:00+00:00,ISONE,RT5M,5m
11039.316,11039.316,10501.716,2020-11-01 10:30:00+00:00,ISONE,RT5M,5m
11116.471,11116.471,10566.571,2020-11-01 10:35:00+00:00,ISONE,RT5M,5m
11102.987,11102.987,10566.787,2020-11-01 10:40:00+00:00,ISONE,RT5M,5m
11156.914,11156.914,10618.814,2020-11-01 10:45:00+00:00,ISONE,RT5M,5m
11205.67,11205.67,10667.17,2020-11-01 10:50:00+00:00,ISONE,RT5M,5m
11004.798,11004.798,10711.198,2020-11-01 10:55:00+00:00,ISONE,RT5M,5m
11057.947,11057.947,10774.047,2020-11-01 11:00:00+00:00,ISONE,RT5M,5m
11124.069,11124.069,10838.069,2020-11-01 11:05:00+00:00,ISONE,RT5M,5m
11149.178,11149.178,10865.978,2020-11-01 11:10:00+00:00,ISONE,RT5M,5m
11163.342,11163.342,10880.142,2020-11-01 11:15:00+00:00,ISONE,RT5M,5m
11210.426,11210.426,10927.426,2020-11-01 11:20:00+00:00,ISONE,RT5M,5m
11254.801,11254.801,10971.601,2020-11-01 11:25:00+00:00,ISONE,RT5M,5m
11257.204,11257.204,10969.904,2020-11-01 11:30:00+00:00,ISONE,RT5M,5m
11317.859,11320.526,11037.526,2020-11-01 11:35:00+00:00,ISONE,RT5M,5m
11346.217,11351.55,11065.65,2020-11-01 11:40:00+00:00,ISONE,RT5M,5m
11386.879,11394.879,11112.279,2020-11-01 11:45:00+00:00,ISONE,RT5M,5m
11445.338,11456.005,11171.305,2020-11-01 11:50:00+00:00,ISONE,RT5M,5m
11433.021,11446.354,11164.054,2020-11-01 11:55:00+00:00,ISONE,RT5M,5m
11210.805,11226.805,11226.805,2020-11-01 12:00:00+00:00,ISONE,RT5M,5m
11318.178,11336.845,11336.845,2020-11-01 12:05:00+00:00,ISONE,RT5M,5m
11344.684,11366.017,11366.017,2020-11-01 12:10:00+00:00,ISONE,RT5M,5m
11387.98,11411.98,11393.08,2020-11-01 12:15:00+00:00,ISONE,RT5M,5m
