load_MW,SystemLoadBtmPv,NativeLoadBtmPv,timestamp,ba_name,market,freq
12160.074,,,2020-03-01 05:35:00+00:00,ISONE,RT5M,5m
12139.086,,,2020-03-01 05:40:00+00:00,ISONE,RT5M,5m
12120.914,,,2020-03-01 05:45:00+00:00,ISONE,RT5M,5m
12059.72,,,2020-03-01 05:50:00+00:00,ISONE,RT5M,5m
12017.15,,,2020-03-01 05:55:00+00:00,ISONE,RT5M,5m
12009.784,,,2020-03-01 06:00:00+00:00,ISONE,RT5M,5m
12000.795,,,2020-03-01 06:05:00+00:00,ISONE,RT5M,5m
11929.226,,,2020-03-01 06:10:00+00:00,ISONE,RT5M,5m
11929.443,,,2020-03-01 06:15:00+00:00,ISONE,RT5M,5m
11932.229,,,2020-03-01 06:20:00+00:00,ISONE,RT5M,5m
11898.515,,,2020-03-01 06:25:00+00:00,ISONE,RT5M,5m
11869.3,,,2020-03-01 06:30:00+00:00,ISONE,RT5M,5m
11818.756,,,2020-03-01 06:35:00+00:00,ISONE,RT5M,5m
11862.402,,,2020-03-01 06:40:00+00:00,ISONE,RT5M,5m
11847.756,,,2020-03-01 06:45:00+00:00,ISONE,RT5M,5m
11887.439,,,2020-03-01 06:50:00+00:00,ISONE,RT5M,5m
12057.895,,,2020-03-01 06:55:00+00:00,ISONE,RT5M,5m
12061.587,,,2020-03-01 07:00:00+00:00,ISONE,RT5M,5m
12302.661,,,2020-03-01 07:05:00+00:00,ISONE,RT5M,5m
12290.092,,,2020-03-01 07:10:00+00:00,ISONE,RT5M,5m
12275.707,,,2020-03-01 07:15:00+00:00,ISONE,RT5M,5m
12275.409,,,2020-03-01 07:20:00+00:00,ISONE,RT5M,5m
12260.656,,,2020-03-01 07:25:00+00:00,ISONE,RT5M,5m
12261.784,,,2020-03-01 07:30:00+00:00,ISONE,RT5M,5m
12251.38,,,2020-03-01 07:35:00+00:00,ISONE,RT5M,5m
12254.424,,,2020-03-01 07:40:00+00:00,ISONE,RT5M,5m
12239.424,,,2020-03-01 07:45:00+00:00,ISONE,RT5M,5m
12226.98,,,2020-03-01 07:50:00+00:00,ISONE,RT5M,5m
12231.225,,,2020-03-01 07:55:00+00:00,ISONE,RT5M,5m
12218.805,,,2020-03-01 08:00:00+00:00,ISONE,RT5M,5m
12225.981,,,2020-03-01 08:05:00+00:00,ISONE,RT5M,5m
12230.141,,,2020-03-01 08:10:00+00:00,ISONE,RT5M,5m
12211.306,,,2020-03-01 08:15:00+00:00,ISONE,RT5M,5m
12236.022,,,2020-03-01 08:20:00+00:00,ISONE,RT5M,5m
12227.01,,,2020-03-01 08:25:00+00:00,ISONE,RT5M,5m
12247.535,,,2020-03-01 08:30:00+00:00,ISONE,RT5M,5m
12238.788,,,2020-03-01 08:35:00+00:00,ISONE,RT5M,5m
12244.717,,,2020-03-01 08:40:00+00:00,ISONE,RT5M,5m
12234.508,,,2020-03-01 08:45:00+00:00,ISONE,RT5M,5m
12270.461,,,2020-03-01 08:50:00+00:00,ISONE,RT5M,5m
11976.289,,,2020-03-01 08:55:00+00:00,ISONE,RT5M,5m
11977.648,,,2020-03-01 09:00:00+00:00,ISONE,RT5M,5m
12015.437,,,2020-03-01 09:05:00+00:00,ISONE,RT5M,5m
12030.209,,,2020-03-01 09:10:00+00:00,ISONE,RT5M,5m
12021.509,,,2020-03-01 09:15:00+00:00,ISONE,RT5M,5m
12064.589,,,2020-03-01 09:20:00+00:00,ISONE,RT5M,5m
12073.746,,,2020-03-01 09:25:00+00:00,ISONE,RT5M,5m
12068.205,,,2020-03-01 09:30:00+00:00,ISONE,RT5M,5m
12101.113,,,2020-03-01 09:35:00+00:00,ISONE,RT5M,5m
12085.157,,,2020-03-01 09:40:00+00:00,ISONE,RT5M,5m
12115.3,,,2020-03-01 09:45:00+00:00,ISONE,RT5M,5m
12131.512,,,2020-03-01 09:50:00+00:00,ISONE,RT5M,5m
12177.08,,,2020-03-01 09:55:00+00:00,ISONE,RT5M,5m
12223.557,,,2020-03-01 10:00:00+00:00,ISONE,RT5M,5m
12277.48,,,2020-03-01 10:05:00+00:00,ISONE,RT5M,5m
12299.93,,,2020-03-01 10:10:00+00:00,ISONE,RT5M,5m
12306.724,,,2020-03-01 10:15:00+00:00,ISONE,RT5M,5m
12091.265,,,2020-03-01 10:20:00+00:00,ISONE,RT5M,5m
12105.861,,,2020-03-01 10:25:00+00:00,ISONE,RT5M,5m
12136.217,,,2020-03-01 10:30:00+00:00,ISONE,RT5M,5m
12163.23,,,2020-03-01 10:35:00+00:00,ISONE,RT5M,5m
12205.87,,,2020-03-01 10:40:00+00:00,ISONE,RT5M,5m
12231.231,,,2020-03-01 10:45:00+00:00,ISONE,RT5M,5m
12320.929,,,2020-03-01 10:50:00+00:00,ISONE,RT5M,5m
12351.559,,,2020-03-01 10:55:00+00:00,ISONE,RT5M,5m
12410.292,,,2020-03-01 11:00:00+00:00,ISONE,RT5M,5m
12490.434,,,2020-03-01 11:05:00+00:00,ISONE,RT5M,5m
12527.458,,,2020-03-01 11:10:00+00:00,ISONE,RT5M,5m
12555.543,,,2020-03-01 11:15:00+00:00,ISONE,RT5M,5m
