load_MW,SystemLoadBtmPv,NativeLoadBtmPv,timestamp,ba_name,market,freq
10008.537,10008.537,10006.437,2019-10-01 04:00:00+00:00,ISONE,RT5M,5m
9991.513,9991.513,9985.213,2019-10-01 04:05:00+00:00,ISONE,RT5M,5m
9933.81,9933.81,9933.81,2019-10-01 04:10:00+00:00,ISONE,RT5M,5m
9847.507,9847.507,9847.507,2019-10-01 04:15:00+00:00,ISONE,RT5M,5m
9814.435,9814.435,9795.135,2019-10-01 04:20:00+00:00,ISONE,RT5M,5m
9793.187,9793.187,9793.187,2019-10-01 04:25:00+00:00,ISONE,RT5M,5m
9711.747,9711.747,9711.747,2019-10-01 04:30:00+00:00,ISONE,RT5M,5m
9679.759,9679.759,9677.759,2019-10-01 04:35:00+00:00,ISONE,RT5M,5m
9653.546,9653.546,9652.046,2019-10-01 04:40:00+00:00,ISONE,RT5M,5m
9595.371,9595.371,9594.471,2019-10-01 04:45:00+00:00,ISONE,RT5M,5m
9583.42,9583.42,9573.72,2019-10-01 04:50:00+00:00,ISONE,RT5M,5m
9584.93,9584.93,9567.13,2019-10-01 04:55:00+00:00,ISONE,RT5M,5m
9780.732,9780.732,9493.632,2019-10-01 05:00:00+00:00,ISONE,RT5M,5m
9771.893,9771.893,9484.293,2019-10-01 05:05:00+00:00,ISONE,RT5M,5m
9744.979,9744.979,9458.379,2019-10-01 05:10:00+00:00,ISONE,RT5M,5m
9724.032,9724.032,9432.132,2019-10-01 05:15:00+00:00,ISONE,RT5M,5m
9697.188,9697.188,9394.188,2019-10-01 05:20:00+00:00,ISONE,RT5M,5m
9665.096,9665.096,9369.796,2019-10-01 05:25:00+00:00,ISONE,RT5M,5m
9622.992,9622.992,9336.192,2019-10-01 05:30:00+00:00,ISONE,RT5M,5m
9629.805,9629.805,9323.905,2019-10-01 05:35:00+00:00,ISONE,RT5M,5m
9585.347,9585.347,9299.447,2019-10-01 05:40:00+00:00,ISONE,RT5M,5m
9572.055,9572.055,9285.855,2019-10-01 05:45:00+00:00,ISONE,RT5M,5m
9559.963,9559.963,9272.563,2019-10-01 05:50:00+00:00,ISONE,RT5M,5m
9528.418,9528.418,9242.818,2019-10-01 05:55:00+00:00,ISONE,RT5M,5m
9544.661,9544.661,9249.761,2019-10-01 06:00:00+00:00,ISONE,RT5M,5m
9527.449,9527.449,9242.149,2019-10-01 06:05:00+00:00,ISONE,RT5M,5m
9490.41,9490.41,9205.21,2019-10-01 06:10:00+00:00,ISONE,RT5M,5m
9487.287,9487.287,9202.287,2019-10-01 06:15:00+00:00,ISONE,RT5M,5m
9497.284,9497.284,9212.284,2019-10-01 06:20:00+00:00,ISONE,RT5M,5m
9431.082,9431.082,9145.682,2019-10-01 06:25:00+00:00,ISONE,RT5M,5m
9478.178,9478.178,9187.978,2019-10-01 06:30:00+00:00,ISONE,RT5M,5m
9450.221,9450.221,9164.821,2019-10-01 06:35:00+00:00,ISONE,RT5M,5m
9437.313,9437.313,9153.113,2019-10-01 06:40:00+00:00,ISONE,RT5M,5m
9423.008,9423.008,9138.808,2019-10-01 06:45:00+00:00,ISONE,RT5M,5m
9434.103,9434.103,9136.803,2019-10-01 06:50:00+00:00,ISONE,RT5M,5m
9431.006,9431.006,9145.706,2019-10-01 06:55:00+00:00,ISONE,RT5M,5m
9433.858,9433.858,9150.458,2019-10-01 07:00:00+00:00,ISONE,RT5M,5m
9430.848,9430.848,9144.448,2019-10-01 07:05:00+00:00,ISONE,RT5M,5m
9415.304,9415.304,9131.904,2019-10-01 07:10:00+00:00,ISONE,RT5M,5m
9440.918,9440.918,9153.718,2019-10-01 07:15:00+00:00,ISONE,RT5M,5m
9419.542,9419.542,9135.142,2019-10-01 07:20:00+00:00,ISONE,RT5M,5m
9428.762,9428.762,9145.862,2019-10-01 07:25:00+00:00,ISONE,RT5M,5m
9430.932,9430.932,9147.032,2019-10-01 07:30:00+00:00,ISONE,RT5M,5m
9427.762,9427.762,9145.362,2019-10-01 07:35:00+00:00,ISONE,RT5M,5m
9455.343,9455.343,9171.843,2019-10-01 07:40:00+00:00,ISONE,RT5M,5m
9417.506,9417.506,9136.006,2019-10-01 07:45:00+00:00,ISONE,RT5M,5m
9468.256,9468.256,9185.956,2019-10-01 07:50:00+00:00,ISONE,RT5M,5m
9478.42,9478.42,9192.22,2019-10-01 07:55:00+00:00,ISONE,RT5M,5m
9505.167,9505.167,9221.267,2019-10-01 08:00:00+00:00,ISONE,RT5M,5m
9556.409,9556.409,9264.509,2019-10-01 08:05:00+00:00,ISONE,RT5M,5m
9586.921,9586.921,9303.521,2019-10-01 08:10:00+00:00,ISONE,RT5M,5m
9629.729,9629.729,9344.029,2019-10-01 08:15:00+00:00,ISONE,RT5M,5m
9632.836,9632.836,9351.636,2019-10-01 08:20:00+00:00,ISONE,RT5M,5m
9670.428,9670.428,9381.628,2019-10-01 08:25:00+00:00,ISONE,RT5M,5m
9698.014,9698.014,9417.314,2019-10-01 08:30:00+00:00,ISONE,RT5M,5m
9742.628,9742.628,9462.328,2019-10-01 08:35:00+00:00,ISONE,RT5M,5m
9809.593,9809.593,9514.993,2019-10-01 08:40:00+00:00,ISONE,RT5M,5m
9813.925,9813.925,9534.125,2019-10-01 08:45:00+00:00,ISONE,RT5M,5m
9889.837,9889.837,9606.337,2019-10-01 08:50:00+00:00,ISONE,RT5M,5m
9932.232,9932.232,9649.832,2019-10-01 08:55:00+00:00,ISONE,RT5M,5m
10033.576,10033.576,9755.076,2019-10-01 09:00:00+00:00,ISONE,RT5M,5m
10194.657,10194.657,9915.457,2019-10-01 09:05:00+00:00,ISONE,RT5M,5m
10303.488,10303.488,10014.388,2019-10-01 09:10:00+00:00,ISONE,RT5M,5m
10358.064,10358.064,10078.964,2019-10-01 09:15:00+00:00,ISONE,RT5M,5m
10453.19,10453.19,10161.29,2019-10-01 09:20:00+00:00,ISONE,RT5M,5m
10546.727,10546.727,10250.027,2019-10-01 09:25:00+00:00,ISONE,RT5M,5m
10619.742,10619.742,10340.942,2019-10-01 09:30:00+00:00,ISONE,RT5M,5m
10765.936,10766.603,10488.303,2019-10-01 09:35:00+00:00,ISONE,RT5M,5m
10867.369,10868.702,10589.902,2019-10-01 09:40:00+00:00,ISONE,RT5M,5m
10974.244,10976.244,10698.444,2019-10-01 09:45:00+00:00,ISONE,RT5M,5m
11126.568,11129.235,10851.535,2019-10-01 09:50:00+00:00,ISONE,RT5M,5m
11212.17,11215.503,10924.403,2019-10-01 09:55:00+00:00,ISONE,RT5M,5m
11103.601,11107.601,11107.601,2019-10-01 10:00:00+00:00,ISONE,RT5M,5m
11375.748,11380.415,11380.415,2019-10-01 10:05:00+00:00,ISONE,RT5M,5m
11542.67,11548.003,11528.103,2019-10-01 10:10:00+00:00,ISONE,RT5M,5m
11643.87,11649.87,11649.87,2019-10-01 10:15:00+00:00,ISONE,RT5M,5m
11835.474,11842.141,11841.941,2019-10-01 10:20:00+00:00,ISONE,RT5M,5m
11944.496,11951.829,11944.729,2019-10-01 10:25:00+00:00,ISONE,RT5M,5m
12096.032,12104.032,12085.732,2019-10-01 10:30:00+00:00,ISONE,RT5M,5m
12174.165,12183.998,12183.998,2019-10-01 10:35:00+00:00,ISONE,RT5M,5m
12264.044,12275.711,12275.711,2019-10-01 10:40:00+00:00,ISONE,RT5M,5m
12380.168,12393.668,12389.368,2019-10-01 10:45:00+00:00,ISONE,RT5M,5m
12456.993,12472.326,12471.726,2019-10-01 10:50:00+00:00,ISONE,RT5M,5m
12540.518,12557.685,12555.885,2019-10-01 10:55:00+00:00,ISONE,RT5M,5m
12666.186,12685.186,12685.186,2019-10-01 11:00:00+00:00,ISONE,RT5M,5m
12780.063,12800.896,12789.296,2019-10-01 11:05:00+00:00,ISONE,RT5M,5m
12848.408,12871.075,12868.875,2019-10-01 11:10:00+00:00,ISONE,RT5M,5m
12936.719,12961.219,12957.819,2019-10-01 11:15:00+00:00,ISONE,RT5M,5m
12985.204,13011.537,13009.737,2019-10-01 11:20:00+00:00,ISONE,RT5M,5m
12998.672,13026.839,13026.839,2019-10-01 11:25:00+00:00,ISONE,RT5M,5m
13067.305,13097.305,13097.305,2019-10-01 11:30:00+00:00,ISONE,RT5M,5m
13083.547,13119.63,13119.43,2019-10-01 11:35:00+00:00,ISONE,RT5M,5m
13135.849,13178.016,13178.016,2019-10-01 11:40:00+00:00,ISONE,RT5M,5m
13204.599,13252.849,13246.749,2019-10-01 11:45:00+00:00,ISONE,RT5M,5m
13224.924,13279.257,13269.157,2019-10-01 11:50:00+00:00,ISONE,RT5M,5m
13253.377,13313.794,13312.794,2019-10-01 11:55:00+00:00,ISONE,RT5M,5m
13309.621,13376.121,13373.521,2019-10-01 12:00:00+00:00,ISONE,RT5M,5m
13371.601,13444.184,13444.184,2019-10-01 12:05:00+00:00,ISONE,RT5M,5m
13381.322,13459.989,13459.989,2019-10-01 12:10:00+00:00,ISONE,RT5M,5m
13461.058,13545.808,13530.908,2019-10-01 12:15:00+00:00,ISONE,RT5M,5m
13456.053,13546.886,13541.286,2019-10-01 12:20:00+00:00,ISONE,RT5M,5m
13468.139,13565.056,13565.056,2019-10-01 12:25:00+00:00,ISONE,RT5M,5m
13488.159,13591.159,13576.559,2019-10-01 12:30:00+00:00,ISONE,RT5M,5m
13488.443,13603.276,13603.276,2019-10-01 12:35:00+00:00,ISONE,RT5M,5m
13462.977,13589.644,13589.644,2019-10-01 12:40:00+00:00,ISONE,RT5M,5m
13503.839,13642.339,13632.139,2019-10-01 12:45:00+00:00,ISONE,RT5M,5m
13507.633,13657.966,13657.966,2019-10-01 12:50:00+00:00,ISONE,RT5M,5m
13553.684,13715.851,13715.451,2019-10-01 12:55:00+00:00,ISONE,RT5M,5m
13527.479,13701.479,13698.679,2019-10-01 13:00:00+00:00,ISONE,RT5M,5m
13570.549,13756.382,13754.582,2019-10-01 13:05:00+00:00,ISONE,RT5M,5m
13552.611,13750.278,13750.278,2019-10-01 13:10:00+00:00,ISONE,RT5M,5m
13569.686,13779.186,13776.986,2019-10-01 13:15:00+00:00,ISONE,RT5M,5m
13629.216,13850.549,13850.549,2019-10-01 13:20:00+00:00,ISONE,RT5M,5m
13622.844,13856.011,13851.111,2019-10-01 13:25:00+00:00,ISONE,RT5M,5m
13639.317,13884.317,13884.317,2019-10-01 13:30:00+00:00,ISONE,RT5M,5m
13632.251,13893.918,13889.418,2019-10-01 13:35:00+00:00,ISONE,RT5M,5m
13663.532,13941.865,13941.865,2019-10-01 13:40:00+00:00,ISONE,RT5M,5m
13670.745,13965.745,13965.745,2019-10-01 13:45:00+00:00,ISONE,RT5M,5m
13674.608,13986.275,13985.375,2019-10-01 13:50:00+00:00,ISONE,RT5M,5m
13683.716,14012.049,14011.349,2019-10-01 13:55:00+00:00,ISONE,RT5M,5m
13670.456,14015.456,14015.456,2019-10-01 14:00:00+00:00,ISONE,RT5M,5m
13683.563,14045.23,14043.53,2019-10-01 14:05:00+00:00,ISONE,RT5M,5m
13668.3,14046.633,14046.633,2019-10-01 14:10:00+00:00,ISONE,RT5M,5m
13723.602,14118.602,14118.302,2019-10-01 14:15:00+00:00,ISONE,RT5M,5m
13728.128,14139.795,14139.695,2019-10-01 14:20:00+00:00,ISONE,RT5M,5m
13725.148,14153.481,14153.481,2019-10-01 14:25:00+00:00,ISONE,RT5M,5m
13698.915,14143.915,14143.815,2019-10-01 14:30:00+00:00,ISONE,RT5M,5m
13705.57,14159.57,14159.57,2019-10-01 14:35:00+00:00,ISONE,RT5M,5m
13692.709,14155.709,14155.609,2019-10-01 14:40:00+00:00,ISONE,RT5M,5m
13697.459,14169.459,14169.459,2019-10-01 14:45:00+00:00,ISONE,RT5M,5m
13666.088,14147.088,14147.088,2019-10-01 14:50:00+00:00,ISONE,RT5M,5m
13710.299,14200.299,14200.299,2019-10-01 14:55:00+00:00,ISONE,RT5M,5m
13698.215,14197.215,14197.215,2019-10-01 15:00:00+00:00,ISONE,RT5M,5m
13715.449,14223.449,14223.349,2019-10-01 15:05:00+00:00,ISONE,RT5M,5m
13743.896,14260.896,14260.796,2019-10-01 15:10:00+00:00,ISONE,RT5M,5m
13783.028,14309.028,14303.928,2019-10-01 15:15:00+00:00,ISONE,RT5M,5m
