load_MW,SystemLoadBtmPv,NativeLoadBtmPv,timestamp,ba_name,market,freq
14393.104,14393.104,14393.104,2020-08-01 04:00:00+00:00,ISONE,RT5M,5m
14321.354,14321.354,14321.354,2020-08-01 04:05:00+00:00,ISONE,RT5M,5m
14239.997,14239.997,14239.997,2020-08-01 04:10:00+00:00,ISONE,RT5M,5m
14126.657,14126.657,14126.657,2020-08-01 04:15:00+00:00,ISONE,RT5M,5m
14048.967,14048.967,14034.667,2020-08-01 04:20:00+00:00,ISONE,RT5M,5m
13988.383,13988.383,13966.383,2020-08-01 04:25:00+00:00,ISONE,RT5M,5m
13868.166,13868.166,13864.166,2020-08-01 04:30:00+00:00,ISONE,RT5M,5m
13814.362,13814.362,13807.262,2020-08-01 04:35:00+00:00,ISONE,RT5M,5m
13749.228,13749.228,13737.328,2020-08-01 04:40:00+00:00,ISONE,RT5M,5m
13668.939,13668.939,13658.739,2020-08-01 04:45:00+00:00,ISONE,RT5M,5m
13564.188,13564.188,13564.188,2020-08-01 04:50:00+00:00,ISONE,RT5M,5m
13497.305,13497.305,13496.905,2020-08-01 04:55:00+00:00,ISONE,RT5M,5m
13427.447,13427.447,13427.347,2020-08-01 05:00:00+00:00,ISONE,RT5M,5m
13593.7,13593.7,13337.1,2020-08-01 05:05:00+00:00,ISONE,RT5M,5m
13537.804,13537.804,13280.504,2020-08-01 05:10:00+00:00,ISONE,RT5M,5m
13477.596,13477.596,13220.396,2020-08-01 05:15:00+00:00,ISONE,RT5M,5m
13420.082,13420.082,13153.582,2020-08-01 05:20:00+00:00,ISONE,RT5M,5m
13373.542,13373.542,13116.642,2020-08-01 05:25:00+00:00,ISONE,RT5M,5m
13329.371,13329.371,13052.471,2020-08-01 05:30:00+00:00,ISONE,RT5M,5m
13252.889,13252.889,12963.489,2020-08-01 05:35:00+00:00,ISONE,RT5M,5m
13469.135,13469.135,12923.735,2020-08-01 05:40:00+00:00,ISONE,RT5M,5m
13418.945,13418.945,12874.045,2020-08-01 05:45:00+00:00,ISONE,RT5M,5m
13340.338,13340.338,12794.438,2020-08-01 05:50:00+00:00,ISONE,RT5M,5m
13323.236,13323.236,12778.136,2020-08-01 05:55:00+00:00,ISONE,RT5M,5m
13252.064,13252.064,12707.564,2020-08-01 06:00:00+00:00,ISONE,RT5M,5m
13250.2,13250.2,12693.7,2020-08-01 06:05:00+00:00,ISONE,RT5M,5m
13178.556,13178.556,12633.056,2020-08-01 06:10:00+00:00,ISONE,RT5M,5m
13152.37,13152.37,12593.17,2020-08-01 06:15:00+00:00,ISONE,RT5M,5m
13093.998,13093.998,12539.098,2020-08-01 06:20:00+00:00,ISONE,RT5M,5m
13042.486,13042.486,12493.686,2020-08-01 06:25:00+00:00,ISONE,RT5M,5m
13224.232,13224.232,12426.432,2020-08-01 06:30:00+00:00,ISONE,RT5M,5m
13217.088,13217.088,12415.688,2020-08-01 06:35:00+00:00,ISONE,RT5M,5m
13148.619,13148.619,12343.719,2020-08-01 06:40:00+00:00,ISONE,RT5M,5m
13375.496,13375.496,12325.696,2020-08-01 06:45:00+00:00,ISONE,RT5M,5m
13346.621,13346.621,12272.421,2020-08-01 06:50:00+00:00,ISONE,RT5M,5m
13299.195,13299.195,12238.495,2020-08-01 06:55:00+00:00,ISONE,RT5M,5m
