load_MW,SystemLoadBtmPv,NativeLoadBtmPv,timestamp,ba_name,market,freq
10326.615,10326.615,10032.815,2021-10-01 04:00:00+00:00,ISONE,RT5M,5m
10261.887,10261.887,9972.587,2021-10-01 04:05:00+00:00,ISONE,RT5M,5m
10216.782,10216.782,9916.782,2021-10-01 04:10:00+00:00,ISONE,RT5M,5m
10189.854,10189.854,9895.054,2021-10-01 04:15:00+00:00,ISONE,RT5M,5m
10123.969,10123.969,9829.269,2021-10-01 04:20:00+00:00,ISONE,RT5M,5m
10082.966,10082.966,9789.566,2021-10-01 04:25:00+00:00,ISONE,RT5M,5m
10054.712,10054.712,9755.812,2021-10-01 04:30:00+00:00,ISONE,RT5M,5m
10028.77,10028.77,9734.07,2021-10-01 04:35:00+00:00,ISONE,RT5M,5m
9983.072,9983.072,9685.172,2021-10-01 04:40:00+00:00,ISONE,RT5M,5m
9930.325,9930.325,9637.425,2021-10-01 04:45:00+00:00,ISONE,RT5M,5m
9934.783,9934.783,9617.883,2021-10-01 04:50:00+00:00,ISONE,RT5M,5m
9899.67,9899.67,9602.87,2021-10-01 04:55:00+00:00,ISONE,RT5M,5m
10074.112,10074.112,9518.012,2021-10-01 05:00:00+00:00,ISONE,RT5M,5m
10092.532,10092.532,9512.932,2021-10-01 05:05:00+00:00,ISONE,RT5M,5m
10046.452,10046.452,9487.452,2021-10-01 05:10:00+00:00,ISONE,RT5M,5m
10031.488,10031.488,9473.088,2021-10-01 05:15:00+00:00,ISONE,RT5M,5m
9974.099,9974.099,9418.199,2021-10-01 05:20:00+00:00,ISONE,RT5M,5m
9947.78,9947.78,9391.08,2021-10-01 05:25:00+00:00,ISONE,RT5M,5m
9920.867,9920.867,9364.367,2021-10-01 05:30:00+00:00,ISONE,RT5M,5m
9921.08,9921.08,9361.78,2021-10-01 05:35:00+00:00,ISONE,RT5M,5m
9892.727,9892.727,9336.227,2021-10-01 05:40:00+00:00,ISONE,RT5M,5m
