load_MW,SystemLoadBtmPv,NativeLoadBtmPv,timestamp,ba_name,market,freq
10974.049,10974.049,10721.949,2020-04-01 04:00:00+00:00,ISONE,RT5M,5m
10987.133,10987.133,10720.033,2020-04-01 04:05:00+00:00,ISONE,RT5M,5m
10959.947,10959.947,10695.247,2020-04-01 04:10:00+00:00,ISONE,RT5M,5m
10878.412,10878.412,10627.012,2020-04-01 04:15:00+00:00,ISONE,RT5M,5m
10840.865,10840.865,10584.565,2020-04-01 04:20:00+00:00,ISONE,RT5M,5m
10781.077,10781.077,10529.977,2020-04-01 04:25:00+00:00,ISONE,RT5M,5m
10786.075,10786.075,10528.675,2020-04-01 04:30:00+00:00,ISONE,RT5M,5m
10734.487,10734.487,10483.087,2020-04-01 04:35:00+00:00,ISONE,RT5M,5m
10691.959,10691.959,10440.259,2020-04-01 04:40:00+00:00,ISONE,RT5M,5m
10670.617,10670.617,10417.417,2020-04-01 04:45:00+00:00,ISONE,RT5M,5m
10628.375,10628.375,10376.875,2020-04-01 04:50:00+00:00,ISONE,RT5M,5m
10582.401,10582.401,10331.201,2020-04-01 04:55:00+00:00,ISONE,RT5M,5m
10554.148,10554.148,10303.448,2020-04-01 05:00:00+00:00,ISONE,RT5M,5m
10530.222,10530.222,10278.822,2020-04-01 05:05:00+00:00,ISONE,RT5M,5m
10525.979,10525.979,10273.679,2020-04-01 05:10:00+00:00,ISONE,RT5M,5m
10508.563,10508.563,10255.063,2020-04-01 05:15:00+00:00,ISONE,RT5M,5m
10465.274,10465.274,10214.074,2020-04-01 05:20:00+00:00,ISONE,RT5M,5m
10454.744,10454.744,10203.244,2020-04-01 05:25:00+00:00,ISONE,RT5M,5m
10406.867,10406.867,10155.867,2020-04-01 05:30:00+00:00,ISONE,RT5M,5m
10392.807,10392.807,10141.607,2020-04-01 05:35:00+00:00,ISONE,RT5M,5m
10378.563,10378.563,10127.163,2020-04-01 05:40:00+00:00,ISONE,RT5M,5m
10382.658,10382.658,10132.158,2020-04-01 05:45:00+00:00,ISONE,RT5M,5m
10359.301,10359.301,10107.801,2020-04-01 05:50:00+00:00,ISONE,RT5M,5m
10376.797,10376.797,10120.297,2020-04-01 05:55:00+00:00,ISONE,RT5M,5m
10333.223,10333.223,10082.923,2020-04-01 06:00:00+00:00,ISONE,RT5M,5m
10353.381,10353.381,10102.881,2020-04-01 06:05:00+00:00,ISONE,RT5M,5m
10368.641,10368.641,10102.941,2020-04-01 06:10:00+00:00,ISONE,RT5M,5m
10585.349,10585.349,10078.149,2020-04-01 06:15:00+00:00,ISONE,RT5M,5m
10550.82,10550.82,10040.32,2020-04-01 06:20:00+00:00,ISONE,RT5M,5m
10552.199,10552.199,10042.599,2020-04-01 06:25:00+00:00,ISONE,RT5M,5m
10537.985,10537.985,10027.285,2020-04-01 06:30:00+00:00,ISONE,RT5M,5m
10544.938,10544.938,10035.138,2020-04-01 06:35:00+00:00,ISONE,RT5M,5m
10525.316,10525.316,10017.416,2020-04-01 06:40:00+00:00,ISONE,RT5M,5m
10526.476,10526.476,10013.176,2020-04-01 06:45:00+00:00,ISONE,RT5M,5m
10524.084,10524.084,10012.884,2020-04-01 06:50:00+00:00,ISONE,RT5M,5m
10523.963,10523.963,10010.563,2020-04-01 06:55:00+00:00,ISONE,RT5M,5m
10535.032,10535.032,10021.932,2020-04-01 07:00:00+00:00,ISONE,RT5M,5m
10533.389,10533.389,10021.389,2020-04-01 07:05:00+00:00,ISONE,RT5M,5m
10532.267,10532.267,10011.667,2020-04-01 07:10:00+00:00,ISONE,RT5M,5m
10524.138,10524.138,10010.738,2020-04-01 07:15:00+00:00,ISONE,RT5M,5m
10539.257,10539.257,10022.757,2020-04-01 07:20:00+00:00,ISONE,RT5M,5m
10518.845,10518.845,10013.445,2020-04-01 07:25:00+00:00,ISONE,RT5M,5m
10540.892,10540.892,10032.692,2020-04-01 07:30:00+00:00,ISONE,RT5M,5m
10545.393,10545.393,10036.093,2020-04-01 07:35:00+00:00,ISONE,RT5M,5m
10552.949,10552.949,10041.849,2020-04-01 07:40:00+00:00,ISONE,RT5M,5m
10589.457,10589.457,10082.857,2020-04-01 07:45:00+00:00,ISONE,RT5M,5m
10571.169,10571.169,10064.069,2020-04-01 07:50:00+00:00,ISONE,RT5M,5m
10601.422,10601.422,10094.322,2020-04-01 07:55:00+00:00,ISONE,RT5M,5m
10651.219,10651.219,10143.219,2020-04-01 08:00:00+00:00,ISONE,RT5M,5m
10677.267,10677.267,10169.467,2020-04-01 08:05:00+00:00,ISONE,RT5M,5m
10696.193,10696.193,10187.193,2020-04-01 08:10:00+00:00,ISONE,RT5M,5m
10726.691,10726.691,10216.191,2020-04-01 08:15:00+00:00,ISONE,RT5M,5m
10752.887,10752.887,10246.487,2020-04-01 08:20:00+00:00,ISONE,RT5M,5m
10766.06,10766.06,10260.46,2020-04-01 08:25:00+00:00,ISONE,RT5M,5m
10813.613,10813.613,10307.213,2020-04-01 08:30:00+00:00,ISONE,RT5M,5m
10832.723,10832.723,10327.323,2020-04-01 08:35:00+00:00,ISONE,RT5M,5m
10917.25,10917.25,10400.85,2020-04-01 08:40:00+00:00,ISONE,RT5M,5m
10650.961,10650.961,10402.461,2020-04-01 08:45:00+00:00,ISONE,RT5M,5m
10711.318,10711.318,10461.618,2020-04-01 08:50:00+00:00,ISONE,RT5M,5m
10748.781,10748.781,10481.781,2020-04-01 08:55:00+00:00,ISONE,RT5M,5m
10809.32,10809.32,10560.42,2020-04-01 09:00:00+00:00,ISONE,RT5M,5m
10913.225,10913.225,10662.825,2020-04-01 09:05:00+00:00,ISONE,RT5M,5m
10977.63,10977.63,10729.73,2020-04-01 09:10:00+00:00,ISONE,RT5M,5m
11037.427,11037.427,10788.927,2020-04-01 09:15:00+00:00,ISONE,RT5M,5m
11081.761,11081.761,10833.261,2020-04-01 09:20:00+00:00,ISONE,RT5M,5m
11176.398,11176.398,10927.398,2020-04-01 09:25:00+00:00,ISONE,RT5M,5m
11209.217,11209.217,10959.317,2020-04-01 09:30:00+00:00,ISONE,RT5M,5m
11315.549,11317.549,11068.749,2020-04-01 09:35:00+00:00,ISONE,RT5M,5m
11130.71,11134.71,11134.71,2020-04-01 09:40:00+00:00,ISONE,RT5M,5m
11179.288,11185.288,11185.288,2020-04-01 09:45:00+00:00,ISONE,RT5M,5m
11301.533,11309.533,11308.733,2020-04-01 09:50:00+00:00,ISONE,RT5M,5m
11354.23,11364.23,11364.23,2020-04-01 09:55:00+00:00,ISONE,RT5M,5m
11539.306,11551.306,11551.306,2020-04-01 10:00:00+00:00,ISONE,RT5M,5m
11725.404,11739.404,11736.804,2020-04-01 10:05:00+00:00,ISONE,RT5M,5m
11786.801,11802.801,11802.801,2020-04-01 10:10:00+00:00,ISONE,RT5M,5m
11851.662,11869.662,11869.662,2020-04-01 10:15:00+00:00,ISONE,RT5M,5m
11920.646,11940.646,11938.746,2020-04-01 10:20:00+00:00,ISONE,RT5M,5m
11998.391,12020.391,11997.691,2020-04-01 10:25:00+00:00,ISONE,RT5M,5m
12038.402,12062.402,12062.402,2020-04-01 10:30:00+00:00,ISONE,RT5M,5m
12084.123,12126.623,12124.923,2020-04-01 10:35:00+00:00,ISONE,RT5M,5m
12159.954,12220.954,12214.354,2020-04-01 10:40:00+00:00,ISONE,RT5M,5m
12205.291,12284.791,12283.291,2020-04-01 10:45:00+00:00,ISONE,RT5M,5m
12258.113,12356.113,12354.313,2020-04-01 10:50:00+00:00,ISONE,RT5M,5m
12283.814,12400.314,12400.214,2020-04-01 10:55:00+00:00,ISONE,RT5M,5m
12346.423,12481.423,12481.423,2020-04-01 11:00:00+00:00,ISONE,RT5M,5m
12478.952,12632.452,12631.852,2020-04-01 11:05:00+00:00,ISONE,RT5M,5m
12518.984,12690.984,12684.284,2020-04-01 11:10:00+00:00,ISONE,RT5M,5m
12560.926,12751.426,12751.226,2020-04-01 11:15:00+00:00,ISONE,RT5M,5m
12593.866,12802.866,12802.666,2020-04-01 11:20:00+00:00,ISONE,RT5M,5m
12590.503,12818.003,12818.003,2020-04-01 11:25:00+00:00,ISONE,RT5M,5m
12626.21,12872.21,12870.61,2020-04-01 11:30:00+00:00,ISONE,RT5M,5m
12656.631,12948.381,12947.481,2020-04-01 11:35:00+00:00,ISONE,RT5M,5m
12662.017,12999.517,12999.517,2020-04-01 11:40:00+00:00,ISONE,RT5M,5m
12660.753,13044.003,13044.003,2020-04-01 11:45:00+00:00,ISONE,RT5M,5m
12651.676,13080.676,13080.476,2020-04-01 11:50:00+00:00,ISONE,RT5M,5m
12660.882,13135.632,13135.632,2020-04-01 11:55:00+00:00,ISONE,RT5M,5m
12689.307,13209.807,13208.607,2020-04-01 12:00:00+00:00,ISONE,RT5M,5m
12666.309,13232.559,13230.359,2020-04-01 12:05:00+00:00,ISONE,RT5M,5m
12697.646,13309.646,13303.746,2020-04-01 12:10:00+00:00,ISONE,RT5M,5m
12610.252,13268.002,13268.002,2020-04-01 12:15:00+00:00,ISONE,RT5M,5m
12571.059,13274.559,13274.559,2020-04-01 12:20:00+00:00,ISONE,RT5M,5m
12505.876,13255.126,13252.726,2020-04-01 12:25:00+00:00,ISONE,RT5M,5m
12509.729,13304.729,13298.229,2020-04-01 12:30:00+00:00,ISONE,RT5M,5m
12458.612,13312.445,13311.145,2020-04-01 12:35:00+00:00,ISONE,RT5M,5m
12372.16,13284.827,13284.827,2020-04-01 12:40:00+00:00,ISONE,RT5M,5m
12353.301,13324.801,13324.801,2020-04-01 12:45:00+00:00,ISONE,RT5M,5m
12291.309,13321.642,13321.642,2020-04-01 12:50:00+00:00,ISONE,RT5M,5m
12205.406,13294.573,13294.573,2020-04-01 12:55:00+00:00,ISONE,RT5M,5m
12201.32,13349.32,13326.92,2020-04-01 13:00:00+00:00,ISONE,RT5M,5m
12125.392,13332.225,13331.125,2020-04-01 13:05:00+00:00,ISONE,RT5M,5m
12075.47,13341.137,13340.637,2020-04-01 13:10:00+00:00,ISONE,RT5M,5m
12057.747,13382.247,13382.247,2020-04-01 13:15:00+00:00,ISONE,RT5M,5m
11991.588,13374.921,13369.121,2020-04-01 13:20:00+00:00,ISONE,RT5M,5m
11955.049,13397.216,13397.216,2020-04-01 13:25:00+00:00,ISONE,RT5M,5m
11918.373,13419.373,13415.573,2020-04-01 13:30:00+00:00,ISONE,RT5M,5m
11865.428,13409.428,13402.828,2020-04-01 13:35:00+00:00,ISONE,RT5M,5m
11842.521,13429.521,13427.121,2020-04-01 13:40:00+00:00,ISONE,RT5M,5m
11802.396,13432.396,13432.396,2020-04-01 13:45:00+00:00,ISONE,RT5M,5m
11794.49,13467.49,13452.09,2020-04-01 13:50:00+00:00,ISONE,RT5M,5m
11749.075,13465.075,13445.275,2020-04-01 13:55:00+00:00,ISONE,RT5M,5m
11724.455,13483.455,13483.455,2020-04-01 14:00:00+00:00,ISONE,RT5M,5m
11663.321,13465.321,13465.321,2020-04-01 14:05:00+00:00,ISONE,RT5M,5m
11682.569,13527.569,13527.569,2020-04-01 14:10:00+00:00,ISONE,RT5M,5m
11645.168,13533.168,13532.168,2020-04-01 14:15:00+00:00,ISONE,RT5M,5m
11639.871,13570.871,13569.971,2020-04-01 14:20:00+00:00,ISONE,RT5M,5m
11524.619,13498.619,13492.919,2020-04-01 14:25:00+00:00,ISONE,RT5M,5m
11521.271,13538.271,13538.271,2020-04-01 14:30:00+00:00,ISONE,RT5M,5m
11541.729,13567.146,13554.746,2020-04-01 14:35:00+00:00,ISONE,RT5M,5m
11521.123,13554.956,13554.956,2020-04-01 14:40:00+00:00,ISONE,RT5M,5m
11511.91,13554.16,13549.46,2020-04-01 14:45:00+00:00,ISONE,RT5M,5m
11486.088,13536.755,13536.755,2020-04-01 14:50:00+00:00,ISONE,RT5M,5m
11476.434,13535.517,13522.417,2020-04-01 14:55:00+00:00,ISONE,RT5M,5m
11502.713,13570.213,13570.213,2020-04-01 15:00:00+00:00,ISONE,RT5M,5m
11510.209,13586.126,13586.126,2020-04-01 15:05:00+00:00,ISONE,RT5M,5m
11562.807,13647.14,13634.34,2020-04-01 15:10:00+00:00,ISONE,RT5M,5m
11614.467,13707.217,13699.817,2020-04-01 15:15:00+00:00,ISONE,RT5M,5m
11608.555,13709.722,13709.722,2020-04-01 15:20:00+00:00,ISONE,RT5M,5m
11668.419,13778.002,13760.002,2020-04-01 15:25:00+00:00,ISONE,RT5M,5m
11636.908,13754.908,13754.908,2020-04-01 15:30:00+00:00,ISONE,RT5M,5m
11674.146,13776.813,13776.813,2020-04-01 15:35:00+00:00,ISONE,RT5M,5m
11726.808,13814.141,13804.041,2020-04-01 15:40:00+00:00,ISONE,RT5M,5m
11717.738,13789.738,13788.838,2020-04-01 15:45:00+00:00,ISONE,RT5M,5m
11723.246,13779.913,13779.913,2020-04-01 15:50:00+00:00,ISONE,RT5M,5m
11733.83,13775.163,13775.163,2020-04-01 15:55:00+00:00,ISONE,RT5M,5m
11783.082,13809.082,13792.082,2020-04-01 16:00:00+00:00,ISONE,RT5M,5m
11790.332,13800.999,13800.899,2020-04-01 16:05:00+00:00,ISONE,RT5M,5m
11806.936,13802.269,13781.269,2020-04-01 16:10:00+00:00,ISONE,RT5M,5m
11792.661,13772.661,13768.361,2020-04-01 16:15:00+00:00,ISONE,RT5M,5m
11804.517,13769.184,13769.184,2020-04-01 16:20:00+00:00,ISONE,RT5M,5m
11821.394,13770.727,13770.727,2020-04-01 16:25:00+00:00,ISONE,RT5M,5m
11856.411,13790.411,13790.211,2020-04-01 16:30:00+00:00,ISONE,RT5M,5m
11867.108,13789.358,13789.358,2020-04-01 16:35:00+00:00,ISONE,RT5M,5m
11853.012,13763.512,13763.512,2020-04-01 16:40:00+00:00,ISONE,RT5M,5m
11876.288,13775.038,13775.038,2020-04-01 16:45:00+00:00,ISONE,RT5M,5m
11846.799,13733.799,13713.999,2020-04-01 16:50:00+00:00,ISONE,RT5M,5m
11847.267,13722.517,13722.517,2020-04-01 16:55:00+00:00,ISONE,RT5M,5m
11829.126,13692.626,13692.626,2020-04-01 17:00:00+00:00,ISONE,RT5M,5m
11853.829,13705.579,13695.979,2020-04-01 17:05:00+00:00,ISONE,RT5M,5m
11840.1,13680.1,13680.1,2020-04-01 17:10:00+00:00,ISONE,RT5M,5m
11812.5,13640.75,13640.75,2020-04-01 17:15:00+00:00,ISONE,RT5M,5m
11803.449,13619.949,13619.949,2020-04-01 17:20:00+00:00,ISONE,RT5M,5m
11846.832,13651.582,13651.482,2020-04-01 17:25:00+00:00,ISONE,RT5M,5m
11819.275,13612.275,13612.075,2020-04-01 17:30:00+00:00,ISONE,RT5M,5m
11824.102,13602.852,13602.552,2020-04-01 17:35:00+00:00,ISONE,RT5M,5m
11821.614,13586.114,13586.114,2020-04-01 17:40:00+00:00,ISONE,RT5M,5m
11749.11,13499.36,13494.06,2020-04-01 17:45:00+00:00,ISONE,RT5M,5m
11743.684,13479.684,13477.684,2020-04-01 17:50:00+00:00,ISONE,RT5M,5m
11748.136,13469.886,13469.786,2020-04-01 17:55:00+00:00,ISONE,RT5M,5m
11741.179,13448.679,13448.679,2020-04-01 18:00:00+00:00,ISONE,RT5M,5m
11711.092,13404.342,13404.242,2020-04-01 18:05:00+00:00,ISONE,RT5M,5m
11704.3,13383.3,13376.2,2020-04-01 18:10:00+00:00,ISONE,RT5M,5m
11698.398,13363.148,13363.148,2020-04-01 18:15:00+00:00,ISONE,RT5M,5m
11707.866,13358.366,13355.066,2020-04-01 18:20:00+00:00,ISONE,RT5M,5m
11662.19,13298.44,13293.54,2020-04-01 18:25:00+00:00,ISONE,RT5M,5m
11678.806,13300.806,13300.806,2020-04-01 18:30:00+00:00,ISONE,RT5M,5m
11656.904,13258.321,13258.321,2020-04-01 18:35:00+00:00,ISONE,RT5M,5m
11662.606,13243.439,13243.239,2020-04-01 18:40:00+00:00,ISONE,RT5M,5m
11620.71,13180.96,13179.76,2020-04-01 18:45:00+00:00,ISONE,RT5M,5m
11696.082,13235.749,13235.749,2020-04-01 18:50:00+00:00,ISONE,RT5M,5m
11694.545,13213.628,13210.728,2020-04-01 18:55:00+00:00,ISONE,RT5M,5m
11630.88,13129.38,13129.38,2020-04-01 19:00:00+00:00,ISONE,RT5M,5m
11648.504,13126.421,13120.221,2020-04-01 19:05:00+00:00,ISONE,RT5M,5m
11664.869,13122.202,13122.202,2020-04-01 19:10:00+00:00,ISONE,RT5M,5m
11650.163,13086.913,13085.913,2020-04-01 19:15:00+00:00,ISONE,RT5M,5m
11658.78,13074.947,13074.447,2020-04-01 19:20:00+00:00,ISONE,RT5M,5m
