load_MW,SystemLoadBtmPv,NativeLoadBtmPv,timestamp,ba_name,market,freq
10604.236,10604.236,10321.436,2019-04-01 04:00:00+00:00,ISONE,RT5M,5m
10562.52,10562.52,10279.22,2019-04-01 04:05:00+00:00,ISONE,RT5M,5m
10529.577,10529.577,10247.277,2019-04-01 04:10:00+00:00,ISONE,RT5M,5m
10500.895,10500.895,10218.095,2019-04-01 04:15:00+00:00,ISONE,RT5M,5m
10467.101,10467.101,10185.101,2019-04-01 04:20:00+00:00,ISONE,RT5M,5m
10448.98,10448.98,10166.18,2019-04-01 04:25:00+00:00,ISONE,RT5M,5m
10396.259,10396.259,10085.459,2019-04-01 04:30:00+00:00,ISONE,RT5M,5m
10653.112,10653.112,10083.512,2019-04-01 04:35:00+00:00,ISONE,RT5M,5m
10630.32,10630.32,10062.12,2019-04-01 04:40:00+00:00,ISONE,RT5M,5m
10600.398,10600.398,10032.298,2019-04-01 04:45:00+00:00,ISONE,RT5M,5m
10589.914,10589.914,10021.814,2019-04-01 04:50:00+00:00,ISONE,RT5M,5m
10559.512,10559.512,9983.512,2019-04-01 04:55:00+00:00,ISONE,RT5M,5m
10538.593,10538.593,9961.393,2019-04-01 05:00:00+00:00,ISONE,RT5M,5m
10524.292,10524.292,9946.192,2019-04-01 05:05:00+00:00,ISONE,RT5M,5m
10503.513,10503.513,9924.913,2019-04-01 05:10:00+00:00,ISONE,RT5M,5m
10491.847,10491.847,9913.847,2019-04-01 05:15:00+00:00,ISONE,RT5M,5m
10463.731,10463.731,9886.331,2019-04-01 05:20:00+00:00,ISONE,RT5M,5m
10478.094,10478.094,9900.694,2019-04-01 05:25:00+00:00,ISONE,RT5M,5m
10689.645,10689.645,9861.745,2019-04-01 05:30:00+00:00,ISONE,RT5M,5m
10697.002,10697.002,9869.102,2019-04-01 05:35:00+00:00,ISONE,RT5M,5m
10694.19,10694.19,9866.69,2019-04-01 05:40:00+00:00,ISONE,RT5M,5m
10656.058,10656.058,9828.458,2019-04-01 05:45:00+00:00,ISONE,RT5M,5m
10638.841,10638.841,9815.641,2019-04-01 05:50:00+00:00,ISONE,RT5M,5m
10637.569,10637.569,9811.469,2019-04-01 05:55:00+00:00,ISONE,RT5M,5m
10635.958,10635.958,9812.858,2019-04-01 06:00:00+00:00,ISONE,RT5M,5m
10650.805,10650.805,9825.905,2019-04-01 06:05:00+00:00,ISONE,RT5M,5m
10639.776,10639.776,9817.676,2019-04-01 06:10:00+00:00,ISONE,RT5M,5m
